WV-501,"Huntington/Cabell, Wayne Counties CoC",195,117,73,190,5,130,95,30,125,5,65,22,43,65,0,20,6,14,20,0,42,38,38,4
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",382,232,99,331,51,284,172,61,233,51,98,60,38,98,0,28,19,9,28,0,102,59,59,43
WV-508,West Virginia Balance of State CoC,"1,003",372,298,670,333,616,245,174,419,197,387,127,124,251,136,123,46,38,84,39,172,121,121,51
WY-500,Wyoming Statewide CoC,515,185,266,451,64,340,120,162,282,58,175,65,104,169,6,72,19,51,70,2,79,30,30,49
,Total,"630,227","221,474","181,834","403,308","226,919","392,131","125,288","90,707","215,995","176,136","238,096","96,186","91,127","187,313","50,783","78,514","30,983","29,860","60,843","17,671","107,212","45,592","45,592","61,620"
,,,,,,,,,,,,,,,,,,,,,,,,,,
"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
CoC Number,CoC Name,"Overall Homeless, 2008","Sheltered ES Homeless, 2008","Sheltered TH Homeless, 2008","Sheltered Total Homeless, 2008","Unsheltered Homeless, 2008","Overall Homeless Individuals, 2008","Sheltered ES Homeless Individuals, 2008","Sheltered TH Homeless Individuals, 2008","Sheltered Total Homeless Individuals, 2008","Unsheltered Homeless Individuals, 2008","Overall Homeless People in Families, 2008","Sheltered ES Homeless People in Families, 2008","Sheltered TH Homeless People in Families, 2008","Sheltered Total Homeless People in Families, 2008","Unsheltered Homeless People in Families, 2008","Overall Homeless Family Households, 2008","Sheltered ES Homeless Family Households, 2008","Sheltered TH Homeless Family Households, 2008","Sheltered Total Homeless Family Households, 2008","Unsheltered Homeless Family Households, 2008","Overall Chronically Homeless Individuals, 2008","Sheltered Total Chronically Homeless Individuals, 2008","Unsheltered Chronically Homeless Individuals, 2008"
AK-500,Anchorage CoC,"1,023",535,386,921,102,695,357,239,596,99,328,178,147,325,3,84,42,41,83,1,300,239,61
AK-501,Alaska Balance of State CoC,623,312,219,531,92,372,200,116,316,56,251,112,103,215,36,88,41,34,75,13,139,116,23
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC","2,104",465,775,"1,240",864,"1,529",393,440,833,696,575,72,335,407,168,228,31,122,153,75,516,269,247
AL-501,Mobile City & County/Baldwin County CoC,524,156,185,341,183,350,103,77,180,170,174,53,108,161,13,62,18,39,57,5,73,34,39
AL-502,Florence/Northwest Alabama CoC,249,27,151,178,71,173,9,119,128,45,76,18,32,50,26,23,3,12,15,8,5,2,3
AL-503,Huntsville/North Alabama CoC,714,338,299,637,77,596,311,208,519,77,118,27,91,118,0,47,12,35,47,0,279,202,77
AL-504,Montgomery City & County CoC,444,108,219,327,117,370,96,166,262,108,74,12,53,65,9,26,4,19,23,3,103,38,65
AL-505,Gadsden/Northeast Alabama CoC,298,183,79,262,36,206,120,61,181,25,92,63,18,81,11,25,16,6,22,3,8,7,1
AL-506,Tuscaloosa City & County CoC,196,33,159,192,4,170,31,135,166,4,26,2,24,26,0,11,1,10,11,0,25,21,4
AL-507,Alabama Balance of State CoC,858,224,442,666,192,692,96,438,534,158,166,128,4,132,34,61,46,2,48,13,43,6,37
AR-500,Little Rock/Central Arkansas CoC,"1,811",638,538,"1,176",635,"1,621",594,404,998,623,190,44,134,178,12,61,15,43,58,3,491,300,191
AR-501,Fayetteville/Northwest Arkansas CoC,313,192,81,273,40,235,150,53,203,32,78,42,28,70,8,47,27,16,43,4,34,25,9
AR-502,Conway/Arkansas River Valley,163,11,48,59,104,87,9,10,19,68,76,2,38,40,36,26,2,15,17,9,15,0,15
AR-504,Delta Hills CoC,817,101,273,374,443,626,80,267,347,279,191,21,6,27,164,127,13,4,17,110,327,142,185
AR-505,Southeast Arkansas CoC,130,102,18,120,10,35,23,9,32,3,95,79,9,88,7,24,19,3,22,2,25,25,0
AR-506,"Johnson, Pope, Yell Counties",21,4,14,18,3,21,4,14,18,3,0,0,0,0,0,0,0,0,0,0,1,0,1
AZ-500,Arizona Balance of State CoC,"2,940",510,446,956,"1,984","2,162",262,197,459,"1,703",778,248,249,497,281,280,89,75,164,116,408,76,332
AZ-501,Tucson/Pima County CoC,"2,359",361,890,"1,251","1,108","1,580",221,387,608,972,779,140,503,643,136,286,48,172,220,66,"1,502",784,718
AZ-502,"Phoenix, Mesa/Maricopa County CoC","7,189","2,233","2,530","4,763","2,426","4,686","1,299","1,010","2,309","2,377","2,503",934,"1,520","2,454",49,711,267,434,701,10,"1,187",363,824
CA-500,San Jose/Santa Clara City & County CoC,"7,202",999,"1,102","2,101","5,101","5,945",759,346,"1,105","4,840","1,257",240,756,996,261,366,76,221,297,69,"1,757",223,"1,534"
CA-501,San Francisco CoC,"5,171","1,818",582,"2,400","2,771","4,639","1,496",392,"1,888","2,751",532,322,190,512,20,194,113,73,186,8,"1,735",738,997
CA-502,"Oakland, Berkeley/Alameda County CoC","4,838",992,"1,350","2,342","2,496","3,026",675,582,"1,257","1,769","1,812",317,768,"1,085",727,653,108,261,369,284,"1,257",318,939
CA-503,Sacramento City & County CoC,"2,615",682,667,"1,349","1,266","2,173",551,389,940,"1,233",442,131,278,409,33,161,47,102,149,12,680,238,442
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC","1,314",453,329,782,532,888,278,129,407,481,426,175,200,375,51,149,55,71,126,23,297,79,218
CA-505,Richmond/Contra Costa County CoC,"4,062",522,381,903,"3,159","2,892",225,107,332,"2,560","1,170",297,274,571,599,344,129,69,198,146,"1,225",88,"1,137"
CA-506,"Salinas/Monterey, San Benito Counties CoC","1,402",210,299,509,893,"1,149",177,85,262,887,253,33,214,247,6,79,12,65,77,2,336,27,309
CA-507,Marin County CoC,"1,002",139,463,602,400,846,122,343,465,381,156,17,120,137,19,52,6,37,43,9,172,41,131
CA-508,Watsonville/Santa Cruz City & County CoC,"2,789",284,202,486,"2,303","2,408",183,78,261,"2,147",381,101,124,225,156,127,32,42,74,53,"1,161",68,"1,093"
CA-509,Mendocino County CoC,"1,423",187,98,285,"1,138","1,193",134,31,165,"1,028",230,53,67,120,110,152,23,19,42,110,520,136,384
CA-510,"Turlock, Modesto/Stanislaus County CoC","1,593",415,219,634,959,"1,001",249,33,282,719,592,166,186,352,240,198,56,61,117,81,552,82,470
CA-511,Stockton/San Joaquin County CoC,"2,354","1,614",437,"2,051",303,"1,532","1,279",13,"1,292",240,822,335,424,759,63,264,94,131,225,39,202,144,58
CA-512,Daly/San Mateo County CoC,"1,798",205,499,704,"1,094","1,388",89,221,310,"1,078",410,116,278,394,16,126,34,88,122,4,475,25,450
CA-513,"Visalia/Kings, Tulare Counties CoC","1,040",86,103,189,851,468,40,61,101,367,572,46,42,88,484,208,13,12,25,183,88,8,80
CA-514,Fresno City & County/Madera County CoC,"3,507","1,030",921,"1,951","1,556","1,966",782,503,"1,285",681,"1,541",248,418,666,875,467,109,171,280,187,508,145,363
CA-515,"Roseville, Rocklin/Placer County CoC",587,62,388,450,137,368,52,192,244,124,219,10,196,206,13,60,3,53,56,4,48,22,26
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",263,143,58,201,62,186,102,29,131,55,77,41,29,70,7,31,16,12,28,3,85,40,45
CA-517,Napa City & County CoC,365,126,93,219,146,236,88,26,114,122,129,38,67,105,24,32,11,13,24,8,150,52,98
CA-518,Vallejo/Solano County CoC,"1,956",270,187,457,"1,499",818,109,116,225,593,"1,138",161,71,232,906,475,81,32,113,362,524,31,493
CA-519,"Chico, Paradise/Butte County CoC",592,141,181,322,270,441,103,98,201,240,151,38,83,121,30,44,11,25,36,8,202,78,124
CA-520,Merced City & County CoC,"2,455",99,36,135,"2,320","2,072",79,21,100,"1,972",383,20,15,35,348,111,6,4,10,101,728,27,701
CA-521,"Davis, Woodland/Yolo County CoC",414,61,167,228,186,292,48,62,110,182,122,13,105,118,4,37,4,32,36,1,93,15,78
CA-522,Humboldt County CoC,907,172,150,322,585,366,87,52,139,227,541,85,98,183,358,146,27,30,57,89,219,29,190
CA-523,"Colusa, Glenn, Trinity Counties CoC",193,0,0,0,193,131,0,0,0,131,62,0,0,0,62,22,0,0,0,22,78,0,78
CA-524,Yuba City & County/Sutter County CoC,594,60,423,483,111,247,48,128,176,71,347,12,295,307,40,90,4,76,80,10,67,28,39
CA-525,El Dorado County CoC,150,49,26,75,75,128,39,14,53,75,22,10,12,22,0,7,3,4,7,0,12,7,5
CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",400,58,21,79,321,252,26,0,26,226,148,32,21,53,95,50,13,6,19,31,90,14,76
CA-600,Los Angeles City & County CoC,"47,862","5,525","5,917","11,442","36,420","44,185","4,492","3,925","8,417","35,768","3,677","1,033","1,992","3,025",652,"1,165",297,612,909,256,"19,031","1,604","17,427"
CA-601,San Diego City and County CoC,"8,455","1,263","3,154","4,417","4,038","5,995",809,"1,432","2,241","3,754","2,460",454,"1,722","2,176",284,758,94,562,656,102,"1,231",578,653
CA-602,"Santa Ana, Anaheim/Orange County CoC","3,649","1,410","1,168","2,578","1,071","2,112",936,360,"1,296",816,"1,537",474,808,"1,282",255,513,171,268,439,74,257,36,221
CA-603,Santa Maria/Santa Barbara County CoC,"4,253",554,926,"1,480","2,773","3,212",281,430,711,"2,501","1,041",273,496,769,272,245,81,97,178,67,503,244,259
CA-604,Bakersfield/Kern County CoC,"1,537",389,516,905,632,"1,248",252,394,646,602,289,137,122,259,30,89,40,43,83,6,316,69,247
CA-606,Long Beach CoC,"3,829",613,"1,066","1,679","2,150","2,814",386,803,"1,189","1,625","1,015",227,263,490,525,320,75,88,163,157,"1,112",484,628
CA-607,Pasadena CoC,983,322,112,434,549,690,235,63,298,392,293,87,49,136,157,74,23,12,35,39,282,59,223
CA-608,Riverside City & County CoC,"4,508",484,846,"1,330","3,178","3,343",263,349,612,"2,731","1,165",221,497,718,447,338,69,136,205,133,"1,003",154,849
CA-609,San Bernardino City & County CoC,"6,969",807,413,"1,220","5,749","6,191",317,292,609,"5,582",778,490,121,611,167,237,152,40,192,45,"2,386",142,"2,244"
CA-611,"Oxnard, San Buenaventura/Ventura County CoC","1,961",259,292,551,"1,410","1,180",161,107,268,912,781,98,185,283,498,369,42,50,92,277,301,42,259
CA-612,Glendale CoC,296,151,82,233,63,161,113,10,123,38,135,38,72,110,25,50,16,26,42,8,79,64,15
CA-613,Imperial County CoC,393,91,65,156,237,289,52,0,52,237,104,39,65,104,0,33,12,21,33,0,249,12,237
CA-614,San Luis Obispo County CoC,850,172,109,281,569,579,116,56,172,407,271,56,53,109,162,88,17,17,34,54,243,15,228
CO-500,Colorado Balance of State CoC,"5,188",757,476,"1,233","3,955","1,829",249,89,338,"1,491","3,359",508,387,895,"2,464",840,127,97,224,616,475,76,399
CO-503,Metropolitan Denver CoC,"8,482","2,407","2,544","4,951","3,531","3,669","1,598",614,"2,212","1,457","4,813",809,"1,930","2,739","2,074","1,520",237,679,916,604,412,272,140
CO-504,Colorado Springs/El Paso County CoC,"1,077",328,365,693,384,762,257,177,434,328,315,71,188,259,56,97,21,54,75,22,195,101,94
CT-503,"Bridgeport, Stamford, Norwalk, Danbury/Fairfield County CoC",846,419,330,749,97,562,309,162,471,91,284,110,168,278,6,99,41,56,97,2,125,79,46
CT-505,Connecticut Balance of State CoC,"3,781","1,990","1,281","3,271",510,"2,211","1,194",520,"1,714",497,"1,570",796,761,"1,557",13,524,269,250,519,5,750,499,251
DC-500,District of Columbia CoC,"6,044","3,463","2,203","5,666",378,"4,208","2,908",922,"3,830",378,"1,836",555,"1,281","1,836",0,587,177,410,587,0,"2,184","1,840",344
DE-500,Delaware Statewide CoC,933,446,416,862,71,652,333,248,581,71,281,113,168,281,0,85,37,48,85,0,248,221,27
FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC","1,361",366,164,530,831,"1,043",278,75,353,690,318,88,89,177,141,137,25,34,59,78,125,27,98
FL-501,Tampa/Hillsborough County CoC,"6,483",358,692,"1,050","5,433","4,397",262,322,584,"3,813","2,086",96,370,466,"1,620",837,40,108,148,689,528,147,381
FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC","2,526",487,818,"1,305","1,221","2,129",359,552,911,"1,218",397,128,266,394,3,151,54,96,150,1,611,197,414
FL-503,"Lakeland, Winterhaven/Polk County CoC","1,149",450,258,708,441,930,388,137,525,405,219,62,121,183,36,67,21,35,56,11,155,105,50
FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC","1,801",108,468,576,"1,225","1,167",78,186,264,903,634,30,282,312,322,224,9,123,132,92,153,0,153
FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC","1,763",248,82,330,"1,433",993,232,57,289,704,770,16,25,41,729,327,6,11,17,310,628,187,441
FL-506,Tallahassee/Leon County CoC,590,254,241,495,95,434,200,164,364,70,156,54,77,131,25,44,14,23,37,7,150,100,50
FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC","3,734","1,037","1,329","2,366","1,368","1,797",448,608,"1,056",741,"1,937",589,721,"1,310",627,646,197,240,437,209,"1,070",430,640
FL-508,"Gainesville/Alachua, Putnam Counties CoC",744,117,162,279,465,590,66,108,174,416,154,51,54,105,49,47,16,16,32,15,199,20,179
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC","1,503",218,80,298,"1,205",747,60,0,60,687,756,158,80,238,518,285,53,29,82,203,163,26,137
FL-510,"Jacksonville-Duval, Clay Counties CoC","2,585",769,723,"1,492","1,093","1,833",403,337,740,"1,093",752,366,386,752,0,250,122,128,250,0,621,391,230
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC","1,028",121,254,375,653,786,83,163,246,540,242,38,91,129,113,142,16,35,51,91,170,26,144
FL-512,St. Johns County CoC,"1,238",60,46,106,"1,132","1,099",32,4,36,"1,063",139,28,42,70,69,50,14,19,33,17,119,0,119
FL-513,"Palm Bay, Melbourne/Brevard County CoC","1,899",94,408,502,"1,397","1,532",52,249,301,"1,231",367,42,159,201,166,115,16,43,59,56,576,25,551
FL-514,Ocala/Marion County CoC,480,139,173,312,168,348,105,75,180,168,132,34,98,132,0,45,13,32,45,0,7,7,0
FL-515,"Panama City/Bay, Jackson Counties CoC",313,62,149,211,102,269,43,124,167,102,44,19,25,44,0,12,5,7,12,0,30,0,30
FL-517,"Hendry, Hardee, Highlands Counties CoC","2,968",16,85,101,"2,867","1,119",16,47,63,"1,056","1,849",0,38,38,"1,811",834,0,12,12,822,505,8,497
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",282,84,8,92,190,180,46,8,54,126,102,38,0,38,64,21,11,0,11,10,75,17,58
FL-519,Pasco County CoC,"4,074","1,500",0,"1,500","2,574","1,178",432,0,432,746,"2,896","1,068",0,"1,068","1,828","1,158",427,0,427,731,894,336,558
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC","1,104",72,144,216,888,586,34,133,167,419,518,38,11,49,469,109,12,4,16,93,21,3,18
FL-600,Miami-Dade County CoC,"4,574","1,487","1,740","3,227","1,347","3,352","1,035",972,"2,007","1,345","1,222",452,768,"1,220",2,328,130,197,327,1,461,260,201
FL-601,Ft Lauderdale/Broward County CoC,"3,154",834,"1,619","2,453",701,"2,451",594,"1,220","1,814",637,703,240,399,639,64,178,60,95,155,23,222,59,163
FL-602,Punta Gorda/Charlotte County CoC,730,64,386,450,280,635,34,328,362,273,95,30,58,88,7,46,15,29,44,2,273,0,273
FL-603,"Ft Myers, Cape Coral/Lee County CoC",899,92,294,386,513,847,63,285,348,499,52,29,9,38,14,20,11,4,15,5,184,21,163
FL-604,Monroe County CoC,"1,121",265,212,477,644,"1,017",240,170,410,607,104,25,42,67,37,37,13,14,27,10,289,120,169
FL-605,West Palm Beach/Palm Beach County CoC,"1,766",345,382,727,"1,039","1,302",157,157,314,988,464,188,225,413,51,150,59,74,133,17,329,34,295
FL-606,Naples/Collier County CoC,289,122,38,160,129,198,93,17,110,88,91,29,21,50,41,36,10,14,24,12,20,9,11
GA-500,Atlanta CoC,"6,840","2,386","2,339","4,725","2,115","5,622","2,027","1,524","3,551","2,071","1,218",359,815,"1,174",44,379,115,250,365,14,"1,232",577,655
GA-501,Georgia Balance of State CoC,"9,340","1,157","1,110","2,267","7,073","5,896",528,431,959,"4,937","3,444",629,679,"1,308","2,136","1,078",197,234,431,647,725,178,547
GA-503,Athens-Clarke County CoC,462,133,170,303,159,308,72,89,161,147,154,61,81,142,12,50,19,27,46,4,108,45,63
GA-504,Augusta-Richmond County CoC,528,230,266,496,32,393,181,184,365,28,135,49,82,131,4,48,16,31,47,1,149,149,0
GA-505,Columbus-Muscogee CoC,618,195,49,244,374,559,136,49,185,374,59,59,0,59,0,23,23,0,23,0,99,43,56
GA-506,Marietta/Cobb County CoC,537,125,204,329,208,346,74,86,160,186,191,51,118,169,22,69,20,41,61,8,154,45,109
GA-507,Savannah/Chatham County CoC,770,194,307,501,269,604,109,226,335,269,166,85,81,166,0,75,42,33,75,0,204,0,204
GU-500,Guam CoC,725,33,70,103,622,254,14,39,53,201,471,19,31,50,421,120,5,9,14,106,50,39,11
HI-500,Hawaii Balance of State CoC,"2,311",385,361,746,"1,565","1,236",151,186,337,899,"1,075",234,175,409,666,296,72,49,121,175,553,18,535
HI-501,Honolulu City and County CoC,"3,750",729,"1,228","1,957","1,793","2,090",344,410,754,"1,336","1,660",385,818,"1,203",457,438,115,208,323,115,225,114,111
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",271,107,153,260,11,127,82,34,116,11,144,25,119,144,0,47,6,41,47,0,55,55,0
IA-501,Iowa Balance of State CoC,"1,950",585,"1,239","1,824",126,766,348,328,676,90,"1,184",237,911,"1,148",36,385,78,292,370,15,86,75,11
IA-502,Des Moines/Polk County CoC,"1,125",326,677,"1,003",122,716,241,388,629,87,409,85,289,374,35,126,25,91,116,10,136,95,41
ID-500,Boise/Ada County CoC,611,389,164,553,58,420,341,21,362,58,191,48,143,191,0,62,17,45,62,0,10,0,10
ID-501,Idaho Balance of State CoC,853,241,456,697,156,397,136,159,295,102,456,105,297,402,54,166,38,106,144,22,36,11,25
IL-500,McHenry County CoC,199,54,141,195,4,122,49,69,118,4,77,5,72,77,0,24,2,22,24,0,41,37,4
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",705,313,318,631,74,381,208,116,324,57,324,105,202,307,17,114,26,82,108,6,149,99,50
IL-502,"Waukegan, North Chicago/Lake County CoC",439,227,203,430,9,221,110,102,212,9,218,117,101,218,0,73,41,32,73,0,48,45,3
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",429,236,180,416,13,158,136,20,156,2,271,100,160,260,11,102,35,63,98,4,59,57,2
IL-504,Madison County CoC,214,87,102,189,25,69,44,4,48,21,145,43,98,141,4,44,14,29,43,1,3,0,3
IL-506,"Joliet, Bolingbrook/Will County CoC",309,136,163,299,10,158,98,50,148,10,151,38,113,151,0,52,16,36,52,0,50,50,0
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",350,126,216,342,8,202,110,84,194,8,148,16,132,148,0,44,5,39,44,0,65,65,0
IL-508,"East St. Louis, Belleville/St. Clair County CoC",670,90,128,218,452,306,58,28,86,220,364,32,100,132,232,98,10,36,46,52,59,12,47
IL-510,Chicago CoC,"5,979","2,078","2,268","4,346","1,633","3,927","1,664",695,"2,359","1,568","2,052",414,"1,573","1,987",65,598,119,457,576,22,"1,018",334,684
IL-511,Cook County CoC,"1,420",512,650,"1,162",258,721,342,130,472,249,699,170,520,690,9,328,64,261,325,3,256,160,96
IL-512,Bloomington/Central Illinois CoC,467,241,158,399,68,228,156,29,185,43,239,85,129,214,25,73,27,40,67,6,57,44,13
IL-513,Springfield/Sangamon County CoC,235,150,78,228,7,216,131,78,209,7,19,19,0,19,0,6,6,0,6,0,101,95,6
IL-514,DuPage County CoC,766,190,452,642,124,380,142,136,278,102,386,48,316,364,22,131,18,105,123,8,173,71,102
IL-515,South Central Illinois CoC,270,132,103,235,35,45,26,8,34,11,225,106,95,201,24,65,33,25,58,7,5,4,1
IL-516,Decatur/Macon County CoC,347,94,73,167,180,124,52,13,65,59,223,42,60,102,121,73,14,23,37,36,34,21,13
IL-517,"Aurora, Elgin/Kane County CoC",474,275,143,418,56,356,224,76,300,56,118,51,67,118,0,36,16,20,36,0,245,212,33
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",352,125,143,268,84,158,55,49,104,54,194,70,94,164,30,66,20,35,55,11,18,11,7
IL-519,West Central Illinois CoC,229,32,67,99,130,168,25,22,47,121,61,7,45,52,9,24,3,18,21,3,17,6,11
IL-520,Southern Illinois CoC,870,562,234,796,74,416,276,82,358,58,454,286,152,438,16,123,83,34,117,6,159,113,46
IN-502,Indiana Balance of State CoC,"5,904","2,388","2,171","4,559","1,345","3,812","1,651",968,"2,619","1,193","2,092",737,"1,203","1,940",152,691,249,401,650,41,575,162,413
IN-503,Indianapolis CoC,"1,491",739,625,"1,364",127,"1,125",575,423,998,127,366,164,202,366,0,124,55,69,124,0,121,87,34
KS-502,Wichita/Sedgwick County CoC,473,331,114,445,28,342,270,47,317,25,131,61,67,128,3,46,22,23,45,1,93,85,8
KS-503,Topeka/Shawnee County CoC,341,206,110,316,25,199,110,64,174,25,142,96,46,142,0,51,37,14,51,0,31,22,9
KS-505,"Overland Park, Shawnee/Johnson County CoC",234,86,61,147,87,60,9,8,17,43,174,77,53,130,44,50,23,17,40,10,12,3,9
KS-507,Kansas Balance of State CoC,524,238,245,483,41,373,145,190,335,38,151,93,55,148,3,45,28,16,44,1,18,12,6
KY-500,Kentucky Balance of State CoC,"4,027",989,"1,427","2,416","1,611","1,713",513,398,911,802,"2,314",476,"1,029","1,505",809,599,136,286,422,177,259,117,142
KY-501,Louisville-Jefferson County CoC,"2,682","1,264","1,273","2,537",145,"1,721","1,101",475,"1,576",145,961,163,798,961,0,377,50,327,377,0,256,176,80
KY-502,Lexington-Fayette County CoC,"1,428",472,770,"1,242",186,910,412,348,760,150,518,60,422,482,36,187,19,157,176,11,127,87,40
LA-500,Lafayette/Acadiana CoC,631,159,298,457,174,305,70,144,214,91,326,89,154,243,83,104,26,53,79,25,47,16,31
LA-502,"Shreveport, Bossier/Northwest Louisiana CoC","1,042",398,500,898,144,489,141,248,389,100,553,257,252,509,44,186,85,87,172,14,52,17,35
LA-503,New Orleans/Jefferson Parish CoC,"1,619",335,655,990,629,801,243,261,504,297,818,92,394,486,332,262,33,126,159,103,220,60,160
LA-505,Monroe/Northeast Louisiana CoC,276,93,108,201,75,109,60,27,87,22,167,33,81,114,53,58,11,30,41,17,8,3,5
LA-506,Slidell/Southeast Louisiana CoC,522,98,112,210,312,241,40,34,74,167,281,58,78,136,145,91,21,24,45,46,44,10,34
LA-507,Alexandria/Central Louisiana CoC,128,47,46,93,35,92,40,22,62,30,36,7,24,31,5,15,2,11,13,2,25,7,18
LA-509,Louisiana Balance of State CoC,"1,263",278,573,851,412,857,153,422,575,282,406,125,151,276,130,135,45,49,94,41,217,64,153
MA-500,Boston CoC,"5,198","3,275","1,739","5,014",184,"2,683","1,368","1,131","2,499",184,"2,515","1,907",608,"2,515",0,885,647,238,885,0,915,834,81
MA-501,"Holyoke/Franklin, Hampden, Hampshire Counties CoC","1,090",700,313,"1,013",77,443,112,271,383,60,647,588,42,630,17,181,156,19,175,6,85,42,43
MA-502,Lynn CoC,389,275,75,350,39,252,148,65,213,39,137,127,10,137,0,66,61,5,66,0,105,66,39
MA-503,Cape Cod Islands CoC,741,274,150,424,317,353,97,82,179,174,388,177,68,245,143,131,72,19,91,40,201,77,124
MA-504,Springfield/Hampden County CoC,696,403,273,676,20,329,215,94,309,20,367,188,179,367,0,135,67,68,135,0,107,89,18
MA-505,New Bedford CoC,380,123,176,299,81,279,49,149,198,81,101,74,27,101,0,48,36,12,48,0,27,27,0
MA-506,Worcester City & County CoC,"1,291",672,585,"1,257",34,586,318,234,552,34,705,354,351,705,0,246,125,121,246,0,129,112,17
MA-507,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",237,49,161,210,27,181,25,134,159,22,56,24,27,51,5,23,12,10,22,1,31,18,13
MA-508,Lowell CoC,398,160,230,390,8,208,124,76,200,8,190,36,154,190,0,73,14,59,73,0,84,76,8
MA-509,Cambridge CoC,486,284,140,424,62,359,193,104,297,62,127,91,36,127,0,51,36,15,51,0,182,120,62
MA-510,"Gloucester, Haverhill, Salem/Essex County CoC",656,378,247,625,31,367,161,175,336,31,289,217,72,289,0,106,74,32,106,0,88,78,10
MA-511,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",901,609,215,824,77,384,208,99,307,77,517,401,116,517,0,194,147,47,194,0,163,111,52
MA-514,Framingham/Waltham CoC,636,569,60,629,7,173,106,60,166,7,463,463,0,463,0,172,172,0,172,0,90,83,7
MA-515,Fall River CoC,143,54,84,138,5,87,34,48,82,5,56,20,36,56,0,24,9,15,24,0,15,14,1
MA-516,Massachusetts Balance of State CoC,952,497,387,884,68,269,99,102,201,68,683,398,285,683,0,255,139,116,255,0,80,45,35
MA-517,Somerville CoC,179,92,85,177,2,107,41,64,105,2,72,51,21,72,0,31,19,12,31,0,10,10,0
MA-519,"Attleboro, Taunton/Bristol County CoC",133,57,46,103,30,67,21,16,37,30,66,36,30,66,0,23,12,11,23,0,40,28,12
MD-500,Cumberland/Allegany County CoC,132,33,50,83,49,36,15,7,22,14,96,18,43,61,35,42,8,14,22,20,17,8,9
MD-501,Baltimore CoC,"2,607",981,997,"1,978",629,"1,653",751,619,"1,370",283,954,230,378,608,346,318,85,128,213,105,410,218,192
MD-502,Harford County CoC,145,73,59,132,13,94,57,24,81,13,51,16,35,51,0,17,4,13,17,0,31,23,8
MD-503,Annapolis/Anne Arundel County CoC,290,164,76,240,50,132,73,9,82,50,158,91,67,158,0,49,30,19,49,0,46,38,8
MD-504,Howard County CoC,159,83,52,135,24,35,20,0,20,15,124,63,52,115,9,27,8,15,23,4,5,0,5
MD-505,Baltimore County CoC,426,292,101,393,33,133,87,32,119,14,293,205,69,274,19,106,69,29,98,8,72,65,7
MD-506,Carroll County CoC,174,96,65,161,13,124,69,44,113,11,50,27,21,48,2,19,10,8,18,1,31,28,3
MD-507,Cecil County CoC,152,58,81,139,13,68,22,33,55,13,84,36,48,84,0,29,13,16,29,0,35,22,13
MD-508,"Charles, Calvert, St.Mary's Counties CoC","1,938",99,154,253,"1,685",591,33,70,103,488,"1,347",66,84,150,"1,197",419,21,24,45,374,218,28,190
MD-509,Frederick City & County CoC,246,71,153,224,22,126,66,42,108,18,120,5,111,116,4,42,2,38,40,2,55,42,13
MD-510,Garrett County CoC,82,38,25,63,19,33,23,1,24,9,49,15,24,39,10,24,7,12,19,5,0,0,0
MD-511,Mid-Shore Regional CoC,310,95,44,139,171,199,51,24,75,124,111,44,20,64,47,32,13,6,19,13,63,0,63
MD-512,Hagerstown/Washington County CoC,214,150,42,192,22,109,63,42,105,4,105,87,0,87,18,20,17,0,17,3,39,35,4
MD-513,"Wicomico, Somerset, Worcester Counties CoC",251,173,41,214,37,160,121,9,130,30,91,52,32,84,7,39,24,12,36,3,43,32,11
MD-600,Prince George's County CoC,943,295,503,798,145,573,160,268,428,145,370,135,235,370,0,104,40,64,104,0,216,71,145
MD-601,Montgomery County CoC,"1,150",486,424,910,240,740,315,185,500,240,410,171,239,410,0,130,55,75,130,0,208,119,89
